"subject_type","subject_source","subject_id","predicate","object_type","object_source","object_id","qualifier","remarks"
"traits","","36582","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","1156","",""
"traits","","36583","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","777","",""
"traits","","36584","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","143","",""
"traits","","36585","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","1218","",""
"traits","","36586","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","1344","",""
"traits","","36587","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","325","",""
"traits","","36588","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","1188","",""
"traits","","36589","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","313","",""
"traits","","36590","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2205","",""
"traits","","36591","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","912","",""
"traits","","36592","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2401","",""
"traits","","36593","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2600","",""
"traits","","36594","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","1169","",""
"traits","","36595","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","168","",""
"traits","","36596","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4559","",""
"traits","","36597","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","780","",""
"traits","","36598","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","310","",""
"traits","","36599","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2595","",""
"traits","","36600","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2423","",""
"traits","","36601","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","898","",""
"traits","","36602","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4471","",""
"traits","","36603","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","769","",""
"traits","","36604","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","367","",""
"traits","","36605","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","568","",""
"traits","","36606","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","312","",""
"traits","","36607","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","352","",""
"traits","","36608","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","195","",""
"traits","","36609","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4442","",""
"traits","","36610","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","442","",""
"traits","","36611","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2779","",""
"traits","","36612","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","324","",""
"traits","","36613","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","1233","",""
"traits","","36614","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","1193","",""
"traits","","36615","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","569","",""
"traits","","36616","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2027","",""
"traits","","36617","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","488","",""
"traits","","36618","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4441","",""
"traits","","36619","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2512","",""
"traits","","36620","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","1182","",""
"traits","","36621","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2425","",""
"traits","","36622","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","1192","",""
"traits","","36623","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","69","",""
"traits","","36624","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2437","",""
"traits","","36625","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","332","",""
"traits","","36626","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2603","",""
"traits","","36627","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4448","",""
"traits","","36628","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","1167","",""
"traits","","36629","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","383","",""
"traits","","36630","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2597","",""
"traits","","36631","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2541","",""
"traits","","36632","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","1223","",""
"traits","","36633","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4484","",""
"traits","","36634","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","552","",""
"traits","","36635","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","1686","",""
"traits","","36636","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4558","",""
"traits","","36637","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","502","",""
"traits","","36638","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","186","",""
"traits","","36639","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","357","",""
"traits","","36640","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","717","",""
"traits","","36641","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","1821","",""
"traits","","36642","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","731","",""
"traits","","36643","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2435","",""
"traits","","36644","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","775","",""
"traits","","36645","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4455","",""
"traits","","36646","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2029","",""
"traits","","36647","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","480","",""
"traits","","36648","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4433","",""
"traits","","36649","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","182","",""
"traits","","36650","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","388","",""
"traits","","36651","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","560","",""
"traits","","36652","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","431","",""
"traits","","36653","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","355","",""
"traits","","36654","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","331","",""
"traits","","36655","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","1674","",""
"traits","","36656","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","1237","",""
"traits","","36657","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4444","",""
"traits","","36658","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","3499","",""
"traits","","36659","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","573","",""
"traits","","36660","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4850","",""
"traits","","36661","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","335","",""
"traits","","36662","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4618","",""
"traits","","36663","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","1190","",""
"traits","","36664","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4560","",""
"traits","","36665","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","541","",""
"traits","","36666","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","142","",""
"traits","","36667","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","555","",""
"traits","","36668","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2426","",""
"traits","","36669","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4493","",""
"traits","","36670","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","127","",""
"traits","","36671","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4454","",""
"traits","","36684","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2481","",""
"traits","","36685","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2481","",""
"traits","","36686","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2481","",""
"traits","","36687","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","129","",""
"traits","","36688","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","129","",""
"traits","","36689","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","129","",""
"traits","","36690","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","1646","",""
"traits","","36691","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","1646","",""
"traits","","36692","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","1646","",""
"traits","","36693","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","380","",""
"traits","","36694","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","380","",""
"traits","","36695","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","380","",""
"traits","","36696","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","216","",""
"traits","","36697","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","216","",""
"traits","","36698","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","216","",""
"traits","","36699","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","583","",""
"traits","","36700","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","583","",""
"traits","","36701","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","583","",""
"traits","","36702","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","583","",""
"traits","","36703","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","583","",""
"traits","","36704","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","583","",""
"traits","","36705","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","88","",""
"traits","","36706","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","88","",""
"traits","","36707","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","88","",""
"traits","","36708","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","88","",""
"traits","","36709","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","88","",""
"traits","","36710","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","88","",""
"traits","","36711","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","88","",""
"traits","","36712","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","88","",""
"traits","","36713","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","88","",""
"traits","","36714","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","88","",""
"traits","","36715","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","88","",""
"traits","","36716","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","88","",""
"traits","","36717","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","88","",""
"traits","","36718","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","88","",""
"traits","","36719","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","88","",""
"traits","","36720","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","88","",""
"traits","","36721","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","88","",""
"traits","","36722","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","88","",""
"traits","","36723","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","207","",""
"traits","","36724","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","207","",""
"traits","","36725","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","207","",""
"traits","","36726","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","207","",""
"traits","","36727","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","207","",""
"traits","","36728","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","207","",""
"traits","","36729","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","207","",""
"traits","","36730","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","207","",""
"traits","","36731","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","207","",""
"traits","","36732","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","207","",""
"traits","","36733","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","207","",""
"traits","","36734","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","207","",""
"traits","","36735","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","207","",""
"traits","","36736","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","207","",""
"traits","","36737","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","207","",""
"traits","","36738","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","246","",""
"traits","","36739","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","246","",""
"traits","","36740","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","246","",""
"traits","","36741","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","216","",""
"traits","","36742","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","216","",""
"traits","","36743","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","216","",""
"traits","","36744","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","216","",""
"traits","","36745","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","216","",""
"traits","","36746","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","216","",""
"traits","","36747","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","116","",""
"traits","","36748","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","116","",""
"traits","","36749","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","116","",""
"traits","","36750","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","116","",""
"traits","","36751","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","116","",""
"traits","","36752","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","116","",""
"traits","","36753","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","116","",""
"traits","","36754","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","116","",""
"traits","","36755","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","116","",""
"traits","","36756","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","72","",""
"traits","","36757","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","72","",""
"traits","","36758","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","72","",""
"traits","","36759","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","72","",""
"traits","","36760","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","72","",""
"traits","","36761","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","72","",""
"traits","","36762","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","72","",""
"traits","","36763","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","72","",""
"traits","","36764","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","72","",""
"traits","","36765","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","72","",""
"traits","","36766","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","72","",""
"traits","","36767","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","72","",""
"traits","","36768","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","97","",""
"traits","","36769","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","97","",""
"traits","","36770","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","97","",""
"traits","","36771","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","72","",""
"traits","","36772","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","72","",""
"traits","","36773","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","72","",""
"traits","","36774","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","72","",""
"traits","","36775","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","72","",""
"traits","","36776","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","72","",""
"traits","","36777","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","72","",""
"traits","","36778","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","72","",""
"traits","","36779","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","72","",""
"traits","","36780","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","97","",""
"traits","","36781","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","97","",""
"traits","","36782","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","97","",""
"traits","","36783","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","207","",""
"traits","","36784","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","207","",""
"traits","","36785","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","207","",""
"traits","","36786","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36787","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36788","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36789","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","207","",""
"traits","","36790","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","207","",""
"traits","","36791","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","207","",""
"traits","","36792","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","207","",""
"traits","","36793","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","207","",""
"traits","","36794","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","207","",""
"traits","","36795","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","207","",""
"traits","","36796","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","207","",""
"traits","","36797","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","207","",""
"traits","","36798","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","207","",""
"traits","","36799","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","207","",""
"traits","","36800","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","207","",""
"traits","","36801","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36802","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36803","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36804","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36805","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36806","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36807","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36808","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36809","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36810","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36811","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36812","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36813","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36814","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36815","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36816","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36817","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36818","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36819","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36820","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36821","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36831","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36832","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36833","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36834","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36835","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36836","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36837","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36838","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36839","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36840","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36841","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36842","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36843","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36844","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36845","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36846","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","246","",""
"traits","","36847","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","246","",""
"traits","","36848","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","246","",""
"traits","","36849","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","246","",""
"traits","","36850","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","246","",""
"traits","","36851","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","246","",""
"traits","","36852","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","88","",""
"traits","","36853","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","88","",""
"traits","","36854","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","88","",""
"traits","","36855","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","309","",""
"traits","","36856","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","309","",""
"traits","","36857","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","309","",""
"traits","","36858","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","323","",""
"traits","","36859","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","323","",""
"traits","","36860","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","323","",""
"traits","","36861","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","1203","",""
"traits","","36862","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","1203","",""
"traits","","36863","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","1203","",""
"traits","","36864","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","1203","",""
"traits","","36865","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","1203","",""
"traits","","36866","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","1203","",""
"traits","","36867","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","1226","",""
"traits","","36868","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","1226","",""
"traits","","36869","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","1226","",""
"traits","","36870","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","1226","",""
"traits","","36871","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","1226","",""
"traits","","36872","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","1226","",""
"traits","","36873","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","319","",""
"traits","","36874","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","319","",""
"traits","","36875","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","319","",""
"traits","","36879","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","116","",""
"traits","","36880","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","116","",""
"traits","","36881","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","116","",""
"traits","","36882","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","116","",""
"traits","","36883","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","116","",""
"traits","","36884","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","116","",""
"traits","","36885","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","72","",""
"traits","","36886","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","72","",""
"traits","","36887","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","72","",""
"traits","","36888","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","72","",""
"traits","","36889","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","72","",""
"traits","","36890","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","72","",""
"traits","","36891","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","84","",""
"traits","","36892","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","84","",""
"traits","","36893","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","84","",""
"traits","","36894","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","97","",""
"traits","","36895","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","97","",""
"traits","","36896","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","97","",""
"traits","","36897","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","97","",""
"traits","","36898","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","97","",""
"traits","","36899","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","97","",""
"traits","","36900","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","1323","",""
"traits","","36901","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","1323","",""
"traits","","36902","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","1323","",""
"traits","","36903","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","246","",""
"traits","","36904","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","246","",""
"traits","","36905","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","246","",""
"traits","","36906","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","79","",""
"traits","","36907","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","79","",""
"traits","","36908","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","79","",""
"traits","","36909","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","79","",""
"traits","","36910","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","79","",""
"traits","","36911","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","79","",""
"traits","","36918","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","875","",""
"traits","","36919","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","875","",""
"traits","","36920","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","875","",""
"traits","","36921","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","806","",""
"traits","","36922","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","806","",""
"traits","","36923","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","806","",""
"traits","","36924","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","840","",""
"traits","","36925","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","840","",""
"traits","","36926","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","840","",""
"traits","","36927","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","810","",""
"traits","","36928","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","810","",""
"traits","","36929","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","810","",""
"traits","","36930","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","84","",""
"traits","","36931","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","84","",""
"traits","","36932","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","84","",""
"traits","","36933","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","76","",""
"traits","","36934","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","76","",""
"traits","","36935","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","76","",""
"traits","","36936","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36937","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36938","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36945","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36946","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
"traits","","36947","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","77","",""
