"id","title","file","subtype","creator","license","post_date","type","size_raw","width","height","caption"
"17905","20160719103010.jpg","https://bio.acousti.ca/sites/default/files/20160719103010.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1007347","2338","1654",""
"17906","20160719103030.jpg","https://bio.acousti.ca/sites/default/files/20160719103030.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","3978159","3307","2338",""
"17907","20160719103054.jpg","https://bio.acousti.ca/sites/default/files/20160719103054.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","3971745","2866","2024",""
"17908","20160719103114.jpg","https://bio.acousti.ca/sites/default/files/20160719103114.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","977020","2338","1654",""
"17909","20160719103153.jpg","https://bio.acousti.ca/sites/default/files/20160719103153.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","4695464","2866","2024",""
"17910","20160719103216.jpg","https://bio.acousti.ca/sites/default/files/20160719103216.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","4780521","2866","2024",""
"17911","20160719103236.jpg","https://bio.acousti.ca/sites/default/files/20160719103236.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","3307764","2866","2024",""
"17912","20160719103300.jpg","https://bio.acousti.ca/sites/default/files/20160719103300.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","4847759","3307","2338",""
"17913","20160719103320.jpg","https://bio.acousti.ca/sites/default/files/20160719103320.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","985272","2338","1654",""
"17914","20160719103402.jpg","https://bio.acousti.ca/sites/default/files/20160719103402.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","4675625","2866","2024",""
"17915","20160719103422.jpg","https://bio.acousti.ca/sites/default/files/20160719103422.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","4721822","2866","2024",""
"17916","20160719103446.jpg","https://bio.acousti.ca/sites/default/files/20160719103446.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","985401","2338","1654",""
"17917","20160719103540.jpg","https://bio.acousti.ca/sites/default/files/20160719103540.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","4758253","2866","2024",""
"17918","20160719103601.jpg","https://bio.acousti.ca/sites/default/files/20160719103601.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","4821295","2866","2024",""
"17919","20160719103625.jpg","https://bio.acousti.ca/sites/default/files/20160719103625.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","975784","2338","1654",""
"17920","20160719103649.jpg","https://bio.acousti.ca/sites/default/files/20160719103649.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","4719293","2866","2024",""
"17921","20160719103711.jpg","https://bio.acousti.ca/sites/default/files/20160719103711.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","4814721","2866","2024",""
"17922","20160719103731.jpg","https://bio.acousti.ca/sites/default/files/20160719103731.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","4823646","2866","2024",""
"17923","20160719103807.jpg","https://bio.acousti.ca/sites/default/files/20160719103807.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","967381","2338","1654",""
"17924","20160719103830.jpg","https://bio.acousti.ca/sites/default/files/20160719103830.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","4912168","2866","2024",""
"17925","20160719103851.jpg","https://bio.acousti.ca/sites/default/files/20160719103851.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","4950079","2866","2024",""
"17926","20160719103912.jpg","https://bio.acousti.ca/sites/default/files/20160719103912.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","930126","2338","1654",""
"17927","20160719103932.jpg","https://bio.acousti.ca/sites/default/files/20160719103932.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","4911498","3307","2338",""
"17928","20160719103954.jpg","https://bio.acousti.ca/sites/default/files/20160719103954.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","4941771","2866","2024",""
"17929","20160719104025.jpg","https://bio.acousti.ca/sites/default/files/20160719104025.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","974213","2338","1654",""
"17930","20160719104044.jpg","https://bio.acousti.ca/sites/default/files/20160719104044.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","4853728","2866","2024",""
"17931","20160719104107.jpg","https://bio.acousti.ca/sites/default/files/20160719104107.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","4934887","2866","2024",""
"17932","20160719104126.jpg","https://bio.acousti.ca/sites/default/files/20160719104126.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1024757","2338","1654",""
"17933","20160719104207.jpg","https://bio.acousti.ca/sites/default/files/20160719104207.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","4856187","2866","2024",""
"17934","20160719104228.jpg","https://bio.acousti.ca/sites/default/files/20160719104228.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","4936943","3307","2338",""
"17935","20160719104249.jpg","https://bio.acousti.ca/sites/default/files/20160719104249.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","955838","2338","1654",""
"17936","20160719104315.jpg","https://bio.acousti.ca/sites/default/files/20160719104315.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","4848374","2866","2024",""
"17937","20160719104337.jpg","https://bio.acousti.ca/sites/default/files/20160719104337.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","4871507","2866","2024",""
"17938","20160719104357.jpg","https://bio.acousti.ca/sites/default/files/20160719104357.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","964565","2338","1654",""
"17939","20160719104422.jpg","https://bio.acousti.ca/sites/default/files/20160719104422.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","4923411","3307","2338",""
"17940","20160719104443.jpg","https://bio.acousti.ca/sites/default/files/20160719104443.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","4944242","3307","2338",""
"17941","20160719104507.jpg","https://bio.acousti.ca/sites/default/files/20160719104507.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2188438","3307","2338",""
"17942","20160719104526.jpg","https://bio.acousti.ca/sites/default/files/20160719104526.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","958110","2338","1654",""
"17943","20160719104544.jpg","https://bio.acousti.ca/sites/default/files/20160719104544.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","4935789","3307","2338",""
"17944","20160719104606.jpg","https://bio.acousti.ca/sites/default/files/20160719104606.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","4898040","3307","2338",""
"17957","20160802141711.jpg","https://bio.acousti.ca/sites/default/files/20160802141711.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1050420","2338","1654",""
"17958","20160802141732.jpg","https://bio.acousti.ca/sites/default/files/20160802141732.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1010571","2338","1654",""
"17959","20160802141749.jpg","https://bio.acousti.ca/sites/default/files/20160802141749.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","988428","2338","1654",""
"17960","20160802141809.jpg","https://bio.acousti.ca/sites/default/files/20160802141809.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","964215","2338","1654",""
"17961","20160802141827.jpg","https://bio.acousti.ca/sites/default/files/20160802141827.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","983750","2338","1654",""
"17962","20160802141845.jpg","https://bio.acousti.ca/sites/default/files/20160802141845.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","937992","2338","1654",""
"17963","20160802141905.jpg","https://bio.acousti.ca/sites/default/files/20160802141905.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","963764","2338","1654",""
"17964","20160802141922.jpg","https://bio.acousti.ca/sites/default/files/20160802141922.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","926690","2338","1654",""
"17965","20160802141940.jpg","https://bio.acousti.ca/sites/default/files/20160802141940.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1141719","2338","1654",""
"17966","20160802142004.jpg","https://bio.acousti.ca/sites/default/files/20160802142004.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2368246","2866","2024",""
"17967","20160802142024.jpg","https://bio.acousti.ca/sites/default/files/20160802142024.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2555802","2866","2024",""
"17968","20160802142044.jpg","https://bio.acousti.ca/sites/default/files/20160802142044.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1171769","2338","1654",""
"17969","20160802142105.jpg","https://bio.acousti.ca/sites/default/files/20160802142105.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2357477","2866","2024",""
"17970","20160802142127.jpg","https://bio.acousti.ca/sites/default/files/20160802142127.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2318551","2866","2024",""
"17971","20160802142147.jpg","https://bio.acousti.ca/sites/default/files/20160802142147.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2476710","2866","2024",""
"17972","20160802142204.jpg","https://bio.acousti.ca/sites/default/files/20160802142204.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1159609","2338","1654",""
"17973","20160802142221.jpg","https://bio.acousti.ca/sites/default/files/20160802142221.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1203967","2338","1654",""
"17974","20160802142254.jpg","https://bio.acousti.ca/sites/default/files/20160802142254.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1162229","2338","1654",""
"17975","20160802142315.jpg","https://bio.acousti.ca/sites/default/files/20160802142315.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","3954709","2866","2024",""
"17976","20160802142340.jpg","https://bio.acousti.ca/sites/default/files/20160802142340.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","3908641","2866","2024",""
"17977","20160802142400.jpg","https://bio.acousti.ca/sites/default/files/20160802142400.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","3978966","2866","2024",""
"17978","20160802142525.jpg","https://bio.acousti.ca/sites/default/files/20160802142525.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","990309","2338","1654",""
"17979","20160802142546.jpg","https://bio.acousti.ca/sites/default/files/20160802142546.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","3725931","2866","2024",""
"17980","20160802142606.jpg","https://bio.acousti.ca/sites/default/files/20160802142606.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","3787971","2866","2024",""
"17981","20160802142625.jpg","https://bio.acousti.ca/sites/default/files/20160802142625.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","3850496","3307","2338",""
"17982","20160802142645.jpg","https://bio.acousti.ca/sites/default/files/20160802142645.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","995639","2338","1654",""
"17984","20160802142711.jpg","https://bio.acousti.ca/sites/default/files/20160802142711_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","3800083","3307","2338",""
"17985","20160802142731.jpg","https://bio.acousti.ca/sites/default/files/20160802142731.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","3799164","2866","2024",""
"17986","20160802142751.jpg","https://bio.acousti.ca/sites/default/files/20160802142751.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","3756759","2866","2024",""
"17987","20160804111322.jpg","https://bio.acousti.ca/sites/default/files/20160804111322.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","935783","2338","1654",""
"17988","20160804111346.jpg","https://bio.acousti.ca/sites/default/files/20160804111346.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2152612","3307","2338",""
"17989","20160804111409.jpg","https://bio.acousti.ca/sites/default/files/20160804111409.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2222082","2866","2024",""
"17990","20160804111429.jpg","https://bio.acousti.ca/sites/default/files/20160804111429.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","900171","2338","1654",""
"17991","20160804111450.jpg","https://bio.acousti.ca/sites/default/files/20160804111450.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2742809","2866","2024",""
"17992","20160804111512.jpg","https://bio.acousti.ca/sites/default/files/20160804111512.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2804998","2866","2024",""
"17996","20160804111638.jpg","https://bio.acousti.ca/sites/default/files/20160804111638.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","890294","2338","1654",""
"17997","20160804111701.jpg","https://bio.acousti.ca/sites/default/files/20160804111701.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1349391","2338","1654",""
"17998","20160804111718.jpg","https://bio.acousti.ca/sites/default/files/20160804111718.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1504002","2338","1654",""
"17999","20160804111736.jpg","https://bio.acousti.ca/sites/default/files/20160804111736.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","862041","2338","1654",""
"18000","20160804111758.jpg","https://bio.acousti.ca/sites/default/files/20160804111758.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2058043","2338","1654",""
"18001","20160804111815.jpg","https://bio.acousti.ca/sites/default/files/20160804111815.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2046287","2338","1654",""
"18002","20160804111832.jpg","https://bio.acousti.ca/sites/default/files/20160804111832.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1823782","2338","1654",""
"18003","20160804111850.jpg","https://bio.acousti.ca/sites/default/files/20160804111850.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","867959","2338","1654",""
"18004","20160804111919.jpg","https://bio.acousti.ca/sites/default/files/20160804111919.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2433838","3307","2338",""
"18005","20160804111944.jpg","https://bio.acousti.ca/sites/default/files/20160804111944.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2352095","2866","2024",""
"18007","20160804112033.jpg","https://bio.acousti.ca/sites/default/files/20160804112033.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2416289","3307","2338",""
"18008","20160804112008.jpg","https://bio.acousti.ca/sites/default/files/20160804112008.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2495043","2866","2024",""
"18010","20160804112123.jpg","https://bio.acousti.ca/sites/default/files/20160804112123.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2354396","3307","2338",""
"18011","20160804112052.jpg","https://bio.acousti.ca/sites/default/files/20160804112052.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","902464","2338","1654",""
"18013","20160804112145.jpg","https://bio.acousti.ca/sites/default/files/20160804112145_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2138540","2866","2024",""
"18014","20160804112218.jpg","https://bio.acousti.ca/sites/default/files/20160804112218.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2328026","3307","2338",""
"18015","20160804112242.jpg","https://bio.acousti.ca/sites/default/files/20160804112242.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2221711","3307","2338",""
"18016","20160804112302.jpg","https://bio.acousti.ca/sites/default/files/20160804112302.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","951955","2338","1654",""
"18017","20160804112325.jpg","https://bio.acousti.ca/sites/default/files/20160804112325.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2128715","2866","2024",""
"18018","20160804112350.jpg","https://bio.acousti.ca/sites/default/files/20160804112350.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2367332","3307","2338",""
"18019","20160804112411.jpg","https://bio.acousti.ca/sites/default/files/20160804112411.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2431911","3307","2338",""
"18020","20160804112516.jpg","https://bio.acousti.ca/sites/default/files/20160804112516.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1010181","2338","1654",""
"18021","20160804112548.jpg","https://bio.acousti.ca/sites/default/files/20160804112548.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2447034","3307","2338",""
"18022","20160804112612.jpg","https://bio.acousti.ca/sites/default/files/20160804112612.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2248336","2866","2024",""
"18023","20160804112635.jpg","https://bio.acousti.ca/sites/default/files/20160804112635.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2241737","2866","2024",""
"18024","20160804112700.jpg","https://bio.acousti.ca/sites/default/files/20160804112700.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","973459","2338","1654",""
"18025","20160804112731.jpg","https://bio.acousti.ca/sites/default/files/20160804112731.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2402570","3307","2338",""
"18026","20160804112753.jpg","https://bio.acousti.ca/sites/default/files/20160804112753.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2480110","2866","2024",""
"18027","20160804112814.jpg","https://bio.acousti.ca/sites/default/files/20160804112814.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2547335","3307","2338",""
"18028","20160804112838.jpg","https://bio.acousti.ca/sites/default/files/20160804112838.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","938398","2338","1654",""
"18029","20160804112901.jpg","https://bio.acousti.ca/sites/default/files/20160804112901.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","3221778","3307","2338",""
"18030","20160804112923.jpg","https://bio.acousti.ca/sites/default/files/20160804112923.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1788902","2600","1700",""
"18031","20160804112946.jpg","https://bio.acousti.ca/sites/default/files/20160804112946.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","3111910","3307","2338",""
"18110","20160809100528.jpg","https://bio.acousti.ca/sites/default/files/20160809100528.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","938667","2338","1654",""
"18111","20160809100600.jpg","https://bio.acousti.ca/sites/default/files/20160809100600.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2181211","2866","2024",""
"18112","20160809100623.jpg","https://bio.acousti.ca/sites/default/files/20160809100623.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2232094","2866","2024",""
"18114","20160809100646.jpg","https://bio.acousti.ca/sites/default/files/20160809100646_0.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","900181","2338","1654",""
"18115","20160809100711.jpg","https://bio.acousti.ca/sites/default/files/20160809100711.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2131448","2866","2024",""
"18117","20160809100737.jpg","https://bio.acousti.ca/sites/default/files/20160809100737_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2358902","2866","2024",""
"18118","20160809100800.jpg","https://bio.acousti.ca/sites/default/files/20160809100800.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","895027","2338","1654",""
"18119","20160809100826.jpg","https://bio.acousti.ca/sites/default/files/20160809100826.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2237686","2866","2024",""
"18120","20160809100848.jpg","https://bio.acousti.ca/sites/default/files/20160809100848.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2356602","2866","2024",""
"18122","20160809100909.jpg","https://bio.acousti.ca/sites/default/files/20160809100909.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","890651","2338","1654",""
"18123","20160809100933.jpg","https://bio.acousti.ca/sites/default/files/20160809100933.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2264393","2866","2024",""
"18124","20160809101000.jpg","https://bio.acousti.ca/sites/default/files/20160809101000.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2229846","2866","2024",""
"18125","20160809101024.jpg","https://bio.acousti.ca/sites/default/files/20160809101024.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","902283","2338","1654",""
"18126","20160809101048.jpg","https://bio.acousti.ca/sites/default/files/20160809101048.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1925629","2866","2024",""
"18127","20160809101113.jpg","https://bio.acousti.ca/sites/default/files/20160809101113.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1996659","2866","2024",""
"18128","20160809101132.jpg","https://bio.acousti.ca/sites/default/files/20160809101132.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","1950188","2866","2024",""
"18129","20160809101152.jpg","https://bio.acousti.ca/sites/default/files/20160809101152.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2253190","2866","2024",""
"18130","20160809101212.jpg","https://bio.acousti.ca/sites/default/files/20160809101212.jpg","Original metadata scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","939094","2338","1654",""
"18131","20160809101233.jpg","https://bio.acousti.ca/sites/default/files/20160809101233.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2114384","2866","2024",""
"18133","20160809101258.jpg","https://bio.acousti.ca/sites/default/files/20160809101258_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2281634","2866","2024",""
"18134","20160809101320.jpg","https://bio.acousti.ca/sites/default/files/20160809101320.jpg","Original trace scan","","https://creativecommons.org/licenses/by-nc-sa/4.0/","2019-09-11 03:00","image/jpeg","2272495","2866","2024",""
