"type","id","name","delta","value","unit"
"recordings","8980","original_trace_image","1","https://bio.acousti.ca/sites/default/files/20170413103307.jpg",""
"recordings","8980","original_trace_image","2","https://bio.acousti.ca/sites/default/files/20170413103325.jpg",""
"recordings","8980","peak_meter_reading","0","-15",""
"recordings","8980","power_supply","0","QED750/ ATN2",""
"recordings","8980","project","0","Natural History Museum Sound Archive",""
"recordings","8980","reference_signal","0","1 kHz for 10 s",""
"recordings","8980","substrate_cage","0","Small recording cage",""
"recordings","8980","tape","0","BASF SP52",""
"recordings","8980","tape_speed","0","38","<raw>"
"recordings","8980","temperature_end","0","28","<raw>"
"recordings","8980","temperature_start","0","28","<raw>"
"recordings","8980","track","0","Full",""
"recordings","8980","verbatim_species","0","Euchorthippus pulvinatus",""
"recordings","8981","air_movement","0","Nil",""
"recordings","8981","biotic_factors","0","Thermometer in light from bench lamp",""
"recordings","8981","cd_id","0","373",""
"recordings","8981","cd_track","0","10",""
"recordings","8981","gain_control_position","0","87",""
"recordings","8981","light","0","75W bench lamp + fluorescent room lights",""
"recordings","8981","microphone_distance","0","5","<raw>"
"recordings","8981","microphone_power_supply","0","Sennheiser MKH 405",""
"recordings","8981","nhm_tape_number","0","309b",""
"recordings","8981","original_metadata_image","0","https://bio.acousti.ca/sites/default/files/20170413103203.jpg",""
"recordings","8981","original_trace_image","0","https://bio.acousti.ca/sites/default/files/20170413103247_0.jpg",""
"recordings","8981","original_trace_image","1","https://bio.acousti.ca/sites/default/files/20170413103307.jpg",""
"recordings","8981","original_trace_image","2","https://bio.acousti.ca/sites/default/files/20170413103325.jpg",""
"recordings","8981","peak_meter_reading","0","-17",""
"recordings","8981","power_supply","0","QED750/ ATN2",""
"recordings","8981","project","0","Natural History Museum Sound Archive",""
"recordings","8981","reference_signal","0","1 kHz for 10 s",""
"recordings","8981","substrate_cage","0","Small recording cage",""
"recordings","8981","tape","0","BASF SP52",""
"recordings","8981","tape_speed","0","19","<raw>"
"recordings","8981","temperature_end","0","28","<raw>"
"recordings","8981","temperature_start","0","28","<raw>"
"recordings","8981","track","0","Full",""
"recordings","8981","verbatim_species","0","Euchorthippus pulvinatus",""
"recordings","8982","air_movement","0","Nil",""
"recordings","8982","cd_id","0","373",""
"recordings","8982","cd_track","0","11",""
"recordings","8982","gain_control_position","0","90",""
"recordings","8982","light","0","75W bench lamp + fluorescent room lights",""
"recordings","8982","microphone_distance","0","5","<raw>"
"recordings","8982","microphone_power_supply","0","Sennheiser MKH 405",""
"recordings","8982","nhm_tape_number","0","310",""
"recordings","8982","original_metadata_image","0","https://bio.acousti.ca/sites/default/files/20180116102303.jpg",""
"recordings","8982","original_trace_image","0","https://bio.acousti.ca/sites/default/files/20180116102328_1.jpg",""
"recordings","8982","original_trace_image","1","https://bio.acousti.ca/sites/default/files/20180116102328_2.jpg",""
"recordings","8982","original_trace_image","2","https://bio.acousti.ca/sites/default/files/20180116102402.jpg",""
"recordings","8982","peak_meter_reading","0","-30",""
"recordings","8982","power_supply","0","QED750/ ATN2",""
"recordings","8982","project","0","Natural History Museum Sound Archive",""
"recordings","8982","reference_signal","0","1 kHz for 10 s",""
"recordings","8982","substrate_cage","0","Small recording cage",""
"recordings","8982","tape","0","BASF SP52",""
"recordings","8982","tape_speed","0","38","<raw>"
"recordings","8982","temperature_end","0","29","<raw>"
"recordings","8982","temperature_start","0","29","<raw>"
"recordings","8982","track","0","Full",""
"recordings","8982","verbatim_species","0","Omocestus panteli",""
"recordings","8983","air_movement","0","Nil",""
"recordings","8983","cd_id","0","374",""
"recordings","8983","cd_track","0","1",""
"recordings","8983","gain_control_position","0","90 - 95",""
"recordings","8983","light","0","75W bench lamp + fluorescent room lights",""
"recordings","8983","microphone_distance","0","5","<raw>"
"recordings","8983","microphone_power_supply","0","Sennheiser MKH 405",""
"recordings","8983","nhm_tape_number","0","311r1",""
"recordings","8983","original_metadata_image","0","https://bio.acousti.ca/sites/default/files/20170321135340.jpg",""
"recordings","8983","original_trace_image","0","https://bio.acousti.ca/sites/default/files/20170321135405.jpg",""
"recordings","8983","original_trace_image","1","https://bio.acousti.ca/sites/default/files/20170321135428.jpg",""
"recordings","8983","original_trace_image","2","https://bio.acousti.ca/sites/default/files/20170321135451.jpg",""
"recordings","8983","peak_meter_reading","0","-15",""
"recordings","8983","power_supply","0","QED750/ ATN2",""
"recordings","8983","project","0","Natural History Museum Sound Archive",""
"recordings","8983","reference_signal","0","1 kHz for 10 s",""
"recordings","8983","substrate_cage","0","Small recording cage",""
"recordings","8983","tape","0","BASF SP52",""
"recordings","8983","tape_speed","0","38","<raw>"
"recordings","8983","temperature_end","0","30","<raw>"
"recordings","8983","temperature_start","0","30","<raw>"
"recordings","8983","track","0","Full",""
"recordings","8983","verbatim_species","0","Euchorthippus chopardi",""
"recordings","8984","air_movement","0","Nil",""
"recordings","8984","cd_id","0","374",""
"recordings","8984","cd_track","0","2",""
"recordings","8984","gain_control_position","0","90 - 95",""
"recordings","8984","light","0","75W bench lamp + fluorescent room lights",""
"recordings","8984","microphone_distance","0","10","<raw>"
"recordings","8984","microphone_power_supply","0","Sennheiser MKH 405",""
"recordings","8984","nhm_tape_number","0","311r2",""
"recordings","8984","original_metadata_image","0","https://bio.acousti.ca/sites/default/files/20170321135509.jpg",""
"recordings","8984","peak_meter_reading","0","-20 to -17",""
"recordings","8984","power_supply","0","QED750/ ATN2",""
"recordings","8984","project","0","Natural History Museum Sound Archive",""
"recordings","8984","substrate_cage","0","Small recording cage",""
"recordings","8984","tape","0","BASF SP52",""
"recordings","8984","tape_speed","0","38","<raw>"
"recordings","8984","temperature_end","0","29","<raw>"
"recordings","8984","temperature_start","0","29","<raw>"
"recordings","8984","track","0","Full",""
"recordings","8984","verbatim_species","0","Euchorthippus chopardi",""
"recordings","8985","air_movement","0","Nil",""
"recordings","8985","cd_id","0","374",""
"recordings","8985","cd_track","0","3",""
"recordings","8985","gain_control_position","0","87 - 90",""
"recordings","8985","light","0","75W bench lamp + fluorescent room lights",""
"recordings","8985","microphone_power_supply","0","Sennheiser MKH 405",""
"recordings","8985","nhm_tape_number","0","312",""
"recordings","8985","original_metadata_image","0","https://bio.acousti.ca/sites/default/files/20180116102425.jpg",""
"recordings","8985","original_trace_image","0","https://bio.acousti.ca/sites/default/files/20180116102453.jpg",""
"recordings","8985","original_trace_image","1","https://bio.acousti.ca/sites/default/files/20180116102511.jpg",""
"recordings","8985","original_trace_image","2","https://bio.acousti.ca/sites/default/files/20180116102531.jpg",""
"recordings","8985","original_trace_image","3","https://bio.acousti.ca/sites/default/files/20180116102547.jpg",""
"recordings","8985","peak_meter_reading","0","-8 to -15",""
"recordings","8985","power_supply","0","ATN2/QED750",""
"recordings","8985","project","0","Natural History Museum Sound Archive",""
"recordings","8985","reference_signal","0","1 kHz for 10 s",""
"recordings","8985","substrate_cage","0","Small recording cage",""
"recordings","8985","tape","0","BASF SP52",""
"recordings","8985","tape_speed","0","38","<raw>"
"recordings","8985","temperature_end","0","30","<raw>"
"recordings","8985","temperature_start","0","30","<raw>"
"recordings","8985","track","0","Full",""
"recordings","8985","verbatim_species","0","Omocestus panteli",""
"recordings","8986","air_movement","0","Nil",""
"recordings","8986","biotic_factors","0","Thermometer in light from bench lamp",""
"recordings","8986","cd_id","0","374",""
"recordings","8986","cd_track","0","4",""
"recordings","8986","gain_control_position","0","75 to 80",""
"recordings","8986","light","0","75W bench lamp + fluorescent room lights",""
"recordings","8986","microphone_distance","0","5","<raw>"
"recordings","8986","microphone_power_supply","0","Sennheiser MKH 405",""
"recordings","8986","nhm_tape_number","0","313r1",""
"recordings","8986","original_metadata_image","0","https://bio.acousti.ca/sites/default/files/20170413103347.jpg",""
"recordings","8986","original_trace_image","0","https://bio.acousti.ca/sites/default/files/20170413103415.jpg",""
"recordings","8986","original_trace_image","1","https://bio.acousti.ca/sites/default/files/20170413103436.jpg",""
"recordings","8986","original_trace_image","2","https://bio.acousti.ca/sites/default/files/20170413103512.jpg",""
"recordings","8986","peak_meter_reading","0","-15",""
"recordings","8986","power_supply","0","QED750/ ATN2",""
"recordings","8986","project","0","Natural History Museum Sound Archive",""
"recordings","8986","reference_signal","0","1 kHz for 10 s",""
"recordings","8986","substrate_cage","0","Small recording cage",""
"recordings","8986","tape","0","BASF SP52",""
"recordings","8986","tape_speed","0","38","<raw>"
"recordings","8986","temperature_end","0","32","<raw>"
"recordings","8986","temperature_start","0","32","<raw>"
"recordings","8986","track","0","Full",""
"recordings","8986","verbatim_species","0","Euchorthippus pulvinatus",""
"recordings","8987","air_movement","0","Nil",""
"recordings","8987","biotic_factors","0","Thermometer in light from bench lamp.",""
"recordings","8987","cd_id","0","374",""
"recordings","8987","cd_track","0","5",""
"recordings","8987","gain_control_position","0","75 to 80",""
"recordings","8987","light","0","75W bench lamp + fluorescent room lights",""
"recordings","8987","microphone_distance","0","5","<raw>"
"recordings","8987","microphone_power_supply","0","Sennheiser MKH 405",""
"recordings","8987","nhm_tape_number","0","313r2",""
"recordings","8987","original_metadata_image","0","https://bio.acousti.ca/sites/default/files/20170413103529.jpg",""
"recordings","8987","original_trace_image","0","https://bio.acousti.ca/sites/default/files/20170413103552.jpg",""
"recordings","8987","original_trace_image","1","https://bio.acousti.ca/sites/default/files/20170413103611.jpg",""
"recordings","8987","original_trace_image","2","https://bio.acousti.ca/sites/default/files/20170413103630.jpg",""
"recordings","8987","peak_meter_reading","0","-15",""
"recordings","8987","power_supply","0","QED750/ ATN2",""
"recordings","8987","project","0","Natural History Museum Sound Archive",""
"recordings","8987","reference_signal","0","1 kHz for 10 s",""
"recordings","8987","substrate_cage","0","Small recording cage",""
"recordings","8987","tape","0","BASF SP52",""
"recordings","8987","tape_speed","0","38","<raw>"
"recordings","8987","temperature_end","0","30","<raw>"
"recordings","8987","temperature_start","0","30","<raw>"
"recordings","8987","track","0","Full",""
"recordings","8987","verbatim_species","0","Euchorthippus pulvinatus",""
