"id","scientificName","basisOfRecord","institutionCode","collectionCode","catalogNumber","otherCatalogNumbers","typeStatus","sex","lifeStage","individualCount","recordedBy","eventDate","identifiedBy","dateIdentified","identificationQualifier","associatedSequences","locality","countryCode","decimalLatitude","decimalLongitude","occurrenceRemarks","info_url"
"16620","","PreservedSpecimen","NHMUK","BMNH(E)","010212327","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16620"
"16621","","PreservedSpecimen","NHMUK","BMNH(E)","010211888","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16621"
"16622","","PreservedSpecimen","NHMUK","BMNH(E)","010211897","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16622"
"16623","","PreservedSpecimen","NHMUK","BMNH(E)","010211884","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16623"
"16672","","PreservedSpecimen","NHMUK","BMNH(E)","010212313","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16672"
"16674","","PreservedSpecimen","NHMUK","BMNH(E)","010212330","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16674"
"16676","","PreservedSpecimen","NHMUK","BMNH(E)","010211879","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16676"
"16678","","PreservedSpecimen","NHMUK","BMNH(E)","010211885","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16678"
"16680","","PreservedSpecimen","NHMUK","BMNH(E)","010212321","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16680"
"16682","","PreservedSpecimen","NHMUK","BMNH(E)","010211878","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16682"
"16683","","PreservedSpecimen","NHMUK","BMNH(E)","010212306","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16683"
"16684","","PreservedSpecimen","NHMUK","BMNH(E)","010212324","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16684"
"16686","","PreservedSpecimen","NHMUK","BMNH(E)","010212320","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16686"
"16688","","PreservedSpecimen","NHMUK","BMNH(E)","010212319","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16688"
"16689","","PreservedSpecimen","NHMUK","BMNH(E)","010212328","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16689"
"16690","","PreservedSpecimen","NHMUK","BMNH(E)","010212326","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16690"
"16691","","PreservedSpecimen","NHMUK","BMNH(E)","010212311","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16691"
"16692","","PreservedSpecimen","NHMUK","BMNH(E)","010212315","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16692"
"16694","","PreservedSpecimen","NHMUK","BMNH(E)","010212333","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16694"
"16696","","PreservedSpecimen","NHMUK","BMNH(E)","010212302","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16696"
"16698","","PreservedSpecimen","NHMUK","BMNH(E)","010212300","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16698"
"16700","","PreservedSpecimen","NHMUK","BMNH(E)","010212296","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16700"
"16702","","PreservedSpecimen","NHMUK","BMNH(E)","010212292","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16702"
"16704","","PreservedSpecimen","NHMUK","BMNH(E)","010212295","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16704"
"16706","","PreservedSpecimen","NHMUK","BMNH(E)","010212294","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16706"
"16708","","PreservedSpecimen","NHMUK","BMNH(E)","010212285","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16708"
"16710","","PreservedSpecimen","NHMUK","BMNH(E)","010212283","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16710"
"16711","","PreservedSpecimen","NHMUK","BMNH(E)","010212286","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16711"
"16713","","PreservedSpecimen","NHMUK","BMNH(E)","010212277","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16713"
"16715","","PreservedSpecimen","NHMUK","BMNH(E)","010212301","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16715"
"16716","","PreservedSpecimen","NHMUK","BMNH(E)","010212279","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16716"
"16717","","PreservedSpecimen","NHMUK","BMNH(E)","010212290","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16717"
"16718","","PreservedSpecimen","NHMUK","BMNH(E)","010212299","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16718"
"16719","","PreservedSpecimen","NHMUK","BMNH(E)","010212291","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16719"
"16720","","PreservedSpecimen","NHMUK","BMNH(E)","010212275","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16720"
"16721","","PreservedSpecimen","NHMUK","BMNH(E)","010212270","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16721"
"16722","","PreservedSpecimen","NHMUK","BMNH(E)","010212274","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16722"
"16723","","PreservedSpecimen","NHMUK","BMNH(E)","010212271","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16723"
"16724","","PreservedSpecimen","NHMUK","BMNH(E)","010212273","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16724"
"16725","","PreservedSpecimen","NHMUK","BMNH(E)","010212266","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16725"
"16726","","PreservedSpecimen","NHMUK","BMNH(E)","010212276","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16726"
"16727","","PreservedSpecimen","NHMUK","BMNH(E)","010212264","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16727"
"16728","","PreservedSpecimen","NHMUK","BMNH(E)","010212278","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16728"
"16730","","PreservedSpecimen","NHMUK","BMNH(E)","010212281","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16730"
"16732","","PreservedSpecimen","NHMUK","BMNH(E)","010212280","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16732"
"16734","","PreservedSpecimen","NHMUK","BMNH(E)","010212265","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16734"
"16736","","PreservedSpecimen","NHMUK","BMNH(E)","010212269","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16736"
"16738","","PreservedSpecimen","NHMUK","BMNH(E)","010212298","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16738"
"16739","","PreservedSpecimen","NHMUK","BMNH(E)","010212282","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16739"
"16740","","PreservedSpecimen","NHMUK","BMNH(E)","010212289","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16740"
"16741","","PreservedSpecimen","NHMUK","BMNH(E)","010212297","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16741"
"16742","","PreservedSpecimen","NHMUK","BMNH(E)","010212284","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16742"
"16743","","PreservedSpecimen","NHMUK","BMNH(E)","010212267","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16743"
"16744","","PreservedSpecimen","NHMUK","BMNH(E)","010212287","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16744"
"16745","","PreservedSpecimen","NHMUK","BMNH(E)","010212293","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16745"
"16955","","PreservedSpecimen","NHMUK","BMNH(E)","010212263","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16955"
"16956","","PreservedSpecimen","NHMUK","BMNH(E)","010212268","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16956"
"16957","","PreservedSpecimen","NHMUK","BMNH(E)","010212288","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16957"
"16958","","PreservedSpecimen","NHMUK","BMNH(E)","010212272","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16958"
"16960","","PreservedSpecimen","NHMUK","BMNH(E)","010212223","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16960"
"16962","","PreservedSpecimen","NHMUK","BMNH(E)","010212227","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16962"
"16963","","PreservedSpecimen","NHMUK","BMNH(E)","010212230","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16963"
"16966","","PreservedSpecimen","NHMUK","BMNH(E)","010212233","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16966"
"16967","","PreservedSpecimen","NHMUK","BMNH(E)","010212261","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16967"
"16970","","PreservedSpecimen","NHMUK","BMNH(E)","010212238","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16970"
"16972","","PreservedSpecimen","NHMUK","BMNH(E)","010212226","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16972"
"16973","","PreservedSpecimen","NHMUK","BMNH(E)","010212235","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16973"
"16974","","PreservedSpecimen","NHMUK","BMNH(E)","010212229","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16974"
"16976","","PreservedSpecimen","NHMUK","BMNH(E)","010212241","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16976"
"16977","","PreservedSpecimen","NHMUK","BMNH(E)","010212249","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16977"
"16978","","PreservedSpecimen","NHMUK","BMNH(E)","010212258","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16978"
"16979","","PreservedSpecimen","NHMUK","BMNH(E)","010212252","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16979"
"16980","","PreservedSpecimen","NHMUK","BMNH(E)","010212259","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16980"
"16981","","PreservedSpecimen","NHMUK","BMNH(E)","010212236","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16981"
"16982","","PreservedSpecimen","NHMUK","BMNH(E)","010212234","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16982"
"16983","","PreservedSpecimen","NHMUK","BMNH(E)","010212255","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16983"
"16984","","PreservedSpecimen","NHMUK","BMNH(E)","010212245","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16984"
"16985","","PreservedSpecimen","NHMUK","BMNH(E)","010212247","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16985"
"16986","","PreservedSpecimen","NHMUK","BMNH(E)","010212231","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16986"
"16987","","PreservedSpecimen","NHMUK","BMNH(E)","010212224","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16987"
"16989","","PreservedSpecimen","NHMUK","BMNH(E)","010212262","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16989"
"16991","","PreservedSpecimen","NHMUK","BMNH(E)","010212244","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16991"
"16993","","PreservedSpecimen","NHMUK","BMNH(E)","010212237","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16993"
"16996","","PreservedSpecimen","NHMUK","BMNH(E)","010212242","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16996"
"16999","","PreservedSpecimen","NHMUK","BMNH(E)","010212251","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16999"
"17000","","PreservedSpecimen","NHMUK","BMNH(E)","010212256","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17000"
"17002","","PreservedSpecimen","NHMUK","BMNH(E)","010212246","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17002"
"17004","","PreservedSpecimen","NHMUK","BMNH(E)","010212239","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17004"
"17006","","PreservedSpecimen","NHMUK","BMNH(E)","010212228","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17006"
"17008","","PreservedSpecimen","NHMUK","BMNH(E)","010212248","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17008"
"17010","","PreservedSpecimen","NHMUK","BMNH(E)","010212257","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17010"
"17012","","PreservedSpecimen","NHMUK","BMNH(E)","010212260","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17012"
"17014","","PreservedSpecimen","NHMUK","BMNH(E)","010212253","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17014"
"17015","","PreservedSpecimen","NHMUK","BMNH(E)","010212254","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17015"
"17016","","PreservedSpecimen","NHMUK","BMNH(E)","010212232","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17016"
"17017","","PreservedSpecimen","NHMUK","BMNH(E)","010212225","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17017"
"17018","","PreservedSpecimen","NHMUK","BMNH(E)","010212243","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17018"
"17019","","PreservedSpecimen","NHMUK","BMNH(E)","010212250","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17019"
"17020","","PreservedSpecimen","NHMUK","BMNH(E)","010212240","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17020"
"17021","","PreservedSpecimen","NHMUK","BMNH(E)","010212183","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17021"
"17022","","PreservedSpecimen","NHMUK","BMNH(E)","010212196","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17022"
"17023","","PreservedSpecimen","NHMUK","BMNH(E)","010212190","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17023"
"17024","","PreservedSpecimen","NHMUK","BMNH(E)","010212184","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17024"
"17025","","PreservedSpecimen","NHMUK","BMNH(E)","010212193","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17025"
"17026","","PreservedSpecimen","NHMUK","BMNH(E)","010212191","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17026"
"17027","","PreservedSpecimen","NHMUK","BMNH(E)","010212194","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17027"
"17028","","PreservedSpecimen","NHMUK","BMNH(E)","010212192","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17028"
"17029","","PreservedSpecimen","NHMUK","BMNH(E)","010212212","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17029"
"17030","","PreservedSpecimen","NHMUK","BMNH(E)","010212198","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17030"
"17031","","PreservedSpecimen","NHMUK","BMNH(E)","010212219","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17031"
"17032","","PreservedSpecimen","NHMUK","BMNH(E)","010212207","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17032"
"17033","","PreservedSpecimen","NHMUK","BMNH(E)","010212202","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17033"
"17034","","PreservedSpecimen","NHMUK","BMNH(E)","010212199","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17034"
"17036","","PreservedSpecimen","NHMUK","BMNH(E)","010212209","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17036"
"17037","","PreservedSpecimen","NHMUK","BMNH(E)","010212208","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17037"
"17039","","PreservedSpecimen","NHMUK","BMNH(E)","010212197","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17039"
"17041","","PreservedSpecimen","NHMUK","BMNH(E)","010212205","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17041"
"17043","","PreservedSpecimen","NHMUK","BMNH(E)","010212189","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17043"
"17044","","PreservedSpecimen","NHMUK","BMNH(E)","010212188","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17044"
"17045","","PreservedSpecimen","NHMUK","BMNH(E)","010212221","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17045"
"17046","","PreservedSpecimen","NHMUK","BMNH(E)","010212185","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17046"
"17047","","PreservedSpecimen","NHMUK","BMNH(E)","010212214","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17047"
"17048","","PreservedSpecimen","NHMUK","BMNH(E)","010212215","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17048"
"17049","","PreservedSpecimen","NHMUK","BMNH(E)","010212201","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17049"
"17050","","PreservedSpecimen","NHMUK","BMNH(E)","010212206","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17050"
"17051","","PreservedSpecimen","NHMUK","BMNH(E)","010212218","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17051"
"17052","","PreservedSpecimen","NHMUK","BMNH(E)","010212210","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17052"
"17053","","PreservedSpecimen","NHMUK","BMNH(E)","010212213","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17053"
"17054","","PreservedSpecimen","NHMUK","BMNH(E)","010212211","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17054"
"17055","","PreservedSpecimen","NHMUK","BMNH(E)","010212187","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17055"
"17056","","PreservedSpecimen","NHMUK","BMNH(E)","010212217","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17056"
"17057","","PreservedSpecimen","NHMUK","BMNH(E)","010212195","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17057"
"17058","","PreservedSpecimen","NHMUK","BMNH(E)","010212222","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17058"
"17060","","PreservedSpecimen","NHMUK","BMNH(E)","010212216","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17060"
"17062","","PreservedSpecimen","NHMUK","BMNH(E)","010212200","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17062"
"17063","","PreservedSpecimen","NHMUK","BMNH(E)","010212204","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17063"
"17064","","PreservedSpecimen","NHMUK","BMNH(E)","010212220","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17064"
"17065","Dociostaurus Kazakia  jagoi occidentalis","PreservedSpecimen","NHMUK","BMNH(E)","010212203","","paratype","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17065"
"17067","","PreservedSpecimen","NHMUK","BMNH(E)","010212186","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17067"
"17068","","PreservedSpecimen","NHMUK","BMNH(E)","010212143","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17068"
"17069","","PreservedSpecimen","NHMUK","BMNH(E)","010212161","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17069"
"17070","","PreservedSpecimen","NHMUK","BMNH(E)","010212163","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17070"
"17071","","PreservedSpecimen","NHMUK","BMNH(E)","010212159","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17071"
"17072","","PreservedSpecimen","NHMUK","BMNH(E)","010212166","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17072"
"17073","","PreservedSpecimen","NHMUK","BMNH(E)","010212173","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17073"
"17074","","PreservedSpecimen","NHMUK","BMNH(E)","010212168","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17074"
"17075","","PreservedSpecimen","NHMUK","BMNH(E)","010212146","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17075"
"17076","","PreservedSpecimen","NHMUK","BMNH(E)","010212153","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17076"
"17077","","PreservedSpecimen","NHMUK","BMNH(E)","010212167","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17077"
"17079","","PreservedSpecimen","NHMUK","BMNH(E)","010212151","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17079"
"17080","","PreservedSpecimen","NHMUK","BMNH(E)","010212178","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17080"
"17082","","PreservedSpecimen","NHMUK","BMNH(E)","010212176","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17082"
"17083","","PreservedSpecimen","NHMUK","BMNH(E)","010212181","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17083"
"17084","","PreservedSpecimen","NHMUK","BMNH(E)","010212148","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17084"
"17085","","PreservedSpecimen","NHMUK","BMNH(E)","010212162","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17085"
"17086","","PreservedSpecimen","NHMUK","BMNH(E)","010212154","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17086"
"17087","","PreservedSpecimen","NHMUK","BMNH(E)","010212158","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17087"
"17089","","PreservedSpecimen","NHMUK","BMNH(E)","010212147","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17089"
"17090","","PreservedSpecimen","NHMUK","BMNH(E)","010212171","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17090"
"17091","","PreservedSpecimen","NHMUK","BMNH(E)","010212156","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17091"
"17092","","PreservedSpecimen","NHMUK","BMNH(E)","010212150","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17092"
"17093","","PreservedSpecimen","NHMUK","BMNH(E)","010212149","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17093"
"17094","","PreservedSpecimen","NHMUK","BMNH(E)","010212174","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17094"
"17096","","PreservedSpecimen","NHMUK","BMNH(E)","010212155","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17096"
"17097","","PreservedSpecimen","NHMUK","BMNH(E)","010212164","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17097"
"17098","","PreservedSpecimen","NHMUK","BMNH(E)","010212160","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17098"
"17100","","PreservedSpecimen","NHMUK","BMNH(E)","010212165","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17100"
"17101","","PreservedSpecimen","NHMUK","BMNH(E)","010212170","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17101"
"17103","","PreservedSpecimen","NHMUK","BMNH(E)","010212144","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17103"
"17105","","PreservedSpecimen","NHMUK","BMNH(E)","010212169","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17105"
"17106","","PreservedSpecimen","NHMUK","BMNH(E)","010212177","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17106"
"17109","","PreservedSpecimen","NHMUK","BMNH(E)","010212172","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17109"
"17110","","PreservedSpecimen","NHMUK","BMNH(E)","010212145","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17110"
"17111","","PreservedSpecimen","NHMUK","BMNH(E)","010212152","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17111"
"17112","","PreservedSpecimen","NHMUK","BMNH(E)","010212179","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17112"
"17113","","PreservedSpecimen","NHMUK","BMNH(E)","010212157","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17113"
"17115","","PreservedSpecimen","NHMUK","BMNH(E)","010212180","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17115"
"17116","","PreservedSpecimen","NHMUK","BMNH(E)","010212175","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17116"
"17118","","PreservedSpecimen","NHMUK","BMNH(E)","010212103","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17118"
"17119","","PreservedSpecimen","NHMUK","BMNH(E)","010212104","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/17119"
"17124","Ectopistidectes viridis","LivingSpecimen","BioAcoustica","Rentz","1","","","","","","","","","","","","","AU","-23.77","149.11","","https://bio.acousti.ca/node/17124"
"17127","Chlorodectes baldersoni","PreservedSpecimen","BioAcoustica","Rentz","2","","holotype","","","","","","","","","","","AU","-34.27","149.93","","https://bio.acousti.ca/node/17127"
"17130","Chlorodectes ligaenus","PreservedSpecimen","BioAcoustica","Rentz","3","","holotype","","","","","","","","","","","AU","-33.06","151.66","","https://bio.acousti.ca/node/17130"
"17133","Chlorodectes loquax","PreservedSpecimen","BioAcoustica","Rentz","4","","paratype","","","","","","","","","","","AU","-35.07","150.64","","https://bio.acousti.ca/node/17133"
"17136","Chlorodectes montanus","PreservedSpecimen","BioAcoustica","Rentz","5","","","","","","","","","","","","","","-35.75","148.52","","https://bio.acousti.ca/node/17136"
"17139","Metaballus sagaeformis","LivingSpecimen","BioAcoustica","Rentz","6","","","","","","","","","","","","","AU","-37.29","142.312","","https://bio.acousti.ca/node/17139"
"17142","Metaballus brevipennis","LivingSpecimen","BioAcoustica","Rentz","7","","","","","","","","","","","","","AU","-31.56","138.57","","https://bio.acousti.ca/node/17142"
"17145","Metaballus alatus","LivingSpecimen","BioAcoustica","Rentz","8","","","","","","","","","","","","","AU","-33.47","136.11","","https://bio.acousti.ca/node/17145"
"17148","Metaballus anchigyus","PreservedSpecimen","BioAcoustica","Rentz","9","","holotype","","","","","","","","","","","AU","-35.03","136.94","","https://bio.acousti.ca/node/17148"
"17151","Metaballus anchigyus","LivingSpecimen","BioAcoustica","Rentz","10","","","","","","","","","","","","","AU","-34.62","135.49","","https://bio.acousti.ca/node/17151"
"17154","Metaballus decticoides","LivingSpecimen","BioAcoustica","Rentz","11","","","","","","","","","","","","","AU","-32.66","121.48","","https://bio.acousti.ca/node/17154"
"47348","Ancylecha fenestrata","PreservedSpecimen","NMS","Z","2017.104.1","Bioacoustica-Baker-5","","Female","Adult","1","","","Edward Baker","","","","","","","","<p>Reared by Ed Baker - culture stock Malaysia</p>
<p>ID by black Sharpie marker dot on prothorax</p>
","https://bio.acousti.ca/node/47348"
"47353","Leptophyes punctatissima","LivingSpecimen","BioAcoustica","Baker","6","","","Male","Adult","1","Delf Jon","","Delf Jon","","","","","","","","<p>Probably a first generation product of a group of late instar nymphs that were collected on the 27th July 2015 from the coastal path just past Carreg y Defaid at the north end of Llandbedrog Bay on the llyn Peninsular.</p>
","https://bio.acousti.ca/node/47353"
"47731","","PreservedSpecimen","BioAcoustica","Baker","8","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/47731"
"47751","Gryllotalpa gryllotalpa","LivingSpecimen","BioAcoustica","Brock","1","","","Male","Adult","1","Paul D. Brock; Helen Brock; Martin Noble","2016-05-08T00:00:00","Paul D. Brock","2016-05-08T00:00:00","","","","GB","50.8579767081207","-1.61567687988281","","https://bio.acousti.ca/node/47751"
"47916","Eumodicogryllus bordigalensis","LivingSpecimen","BioAcoustica","Holuša et al 2007","1","","","","Adult","1","","2006-07-17T00:00:00","","","","","","CZ","48.825683","16.494066","","https://bio.acousti.ca/node/47916"
"48040","Oecanthus pictus","PreservedSpecimen","MZUSP","Oecanthus pictus","W11","","paratype","Male","Adult","1","Neutzling A. S.; D.R.  Redü; G.L. Oliveira","2011-03-26T00:00:00","","","","","São Lourenço do Su","BR","-31.29429","-52.15077","","https://bio.acousti.ca/node/48040"
